aX,aY,aZ,gX,gY,gZ
5.365,9.421,5.890,-0.246,-0.414,-0.026
5.428,9.194,5.844,-0.209,-0.410,0.034
5.473,9.024,5.808,-0.193,-0.410,0.075
5.543,8.799,5.760,-0.188,-0.415,0.121
5.569,8.648,5.713,-0.194,-0.420,0.149
5.605,8.514,5.679,-0.203,-0.425,0.173
5.605,8.341,5.631,-0.216,-0.428,0.200
5.602,8.234,5.612,-0.224,-0.426,0.220
5.619,8.112,5.600,-0.231,-0.419,0.238
5.626,7.942,5.590,-0.238,-0.403,0.258
5.629,7.817,5.588,-0.248,-0.390,0.271
5.638,7.685,5.586,-0.259,-0.377,0.281
5.648,7.484,5.617,-0.272,-0.357,0.293
5.646,7.333,5.624,-0.281,-0.340,0.301
5.669,7.207,5.629,-0.288,-0.319,0.307
5.698,7.046,5.655,-0.295,-0.291,0.314
5.708,6.950,5.665,-0.302,-0.270,0.320
5.701,6.869,5.715,-0.307,-0.248,0.325
5.698,6.778,5.756,-0.313,-0.224,0.332
5.715,6.709,5.782,-0.319,-0.205,0.337
5.722,6.630,5.808,-0.326,-0.188,0.342
5.744,6.512,5.859,-0.337,-0.168,0.349
5.768,6.426,5.887,-0.347,-0.152,0.354
5.789,6.337,5.909,-0.355,-0.139,0.357
5.801,6.232,5.930,-0.362,-0.121,0.365
5.787,6.163,5.971,-0.367,-0.108,0.373
5.763,6.088,5.976,-0.370,-0.099,0.381
5.748,5.978,6.019,-0.373,-0.081,0.392
5.732,5.916,6.086,-0.375,-0.070,0.403
5.698,5.866,6.132,-0.378,-0.062,0.414
5.753,5.782,6.184,-0.384,-0.050,0.427
5.780,5.763,6.249,-0.389,-0.037,0.434
5.799,5.744,6.328,-0.394,-0.024,0.439
5.794,5.677,6.412,-0.398,-0.007,0.446
5.792,5.598,6.460,-0.400,0.002,0.452
5.813,5.483,6.512,-0.401,0.013,0.459
5.839,5.404,6.543,-0.399,0.023,0.464
5.849,5.337,6.586,-0.392,0.038,0.470
5.863,5.248,6.618,-0.382,0.052,0.475
5.871,5.171,6.658,-0.364,0.074,0.485
5.827,5.128,6.687,-0.347,0.091,0.493
5.777,5.076,6.704,-0.327,0.105,0.501
5.701,5.021,6.732,-0.298,0.123,0.512
5.641,5.001,6.792,-0.276,0.131,0.520
5.578,4.990,6.845,-0.255,0.133,0.526
5.528,5.001,6.900,-0.234,0.130,0.531
5.507,5.023,6.948,-0.222,0.121,0.532
5.488,5.035,6.993,-0.212,0.109,0.532
5.478,5.021,7.022,-0.199,0.090,0.531
5.476,5.013,7.032,-0.192,0.074,0.528
5.497,4.990,7.034,-0.184,0.058,0.523
5.509,4.966,7.027,-0.176,0.039,0.518
5.521,4.932,7.010,-0.168,0.025,0.515
5.545,4.875,6.974,-0.159,0.010,0.514
5.538,4.815,6.912,-0.144,-0.006,0.514
5.516,4.776,6.867,-0.130,-0.017,0.517
5.476,4.738,6.823,-0.114,-0.027,0.523
5.435,4.705,6.780,-0.096,-0.040,0.529
5.411,4.683,6.740,-0.086,-0.051,0.535
5.413,4.695,6.713,-0.082,-0.063,0.537
5.423,4.726,6.663,-0.082,-0.077,0.540
5.420,4.750,6.646,-0.087,-0.084,0.539
5.440,4.767,6.634,-0.094,-0.089,0.537
5.456,4.760,6.620,-0.110,-0.095,0.533
5.490,4.750,6.608,-0.128,-0.098,0.528
5.509,4.736,6.570,-0.149,-0.101,0.522
5.535,4.721,6.512,-0.182,-0.102,0.515
5.543,4.690,6.472,-0.207,-0.103,0.509
5.559,4.647,6.424,-0.230,-0.099,0.505
5.578,4.590,6.393,-0.261,-0.090,0.500
5.612,4.556,6.376,-0.284,-0.083,0.500
5.653,4.499,6.345,-0.306,-0.069,0.501
5.689,4.472,6.297,-0.321,-0.055,0.504
5.725,4.453,6.268,-0.333,-0.038,0.509
5.760,4.436,6.254,-0.347,-0.014,0.513
5.768,4.424,6.244,-0.356,0.003,0.516
5.782,4.403,6.227,-0.363,0.022,0.519
5.813,4.350,6.206,-0.373,0.035,0.521
5.835,4.310,6.196,-0.380,0.046,0.524
5.851,4.293,6.208,-0.386,0.059,0.523
5.878,4.274,6.242,-0.394,0.071,0.520
5.911,4.259,6.230,-0.397,0.076,0.519
5.926,4.233,6.223,-0.392,0.086,0.518
5.940,4.197,6.218,-0.376,0.103,0.519
5.952,4.175,6.227,-0.360,0.115,0.523
5.957,4.135,6.246,-0.346,0.127,0.523
5.971,4.092,6.285,-0.329,0.136,0.526
5.962,4.063,6.294,-0.319,0.139,0.527
5.962,4.034,6.304,-0.310,0.139,0.529
5.962,4.010,6.318,-0.303,0.136,0.530
5.954,3.972,6.335,-0.295,0.128,0.531
5.935,3.955,6.352,-0.286,0.120,0.532
5.930,3.936,6.354,-0.274,0.110,0.535
5.911,3.922,6.371,-0.252,0.096,0.541
5.895,3.912,6.371,-0.229,0.088,0.547
5.892,3.905,6.383,-0.205,0.080,0.554
5.899,3.919,6.371,-0.175,0.068,0.562
5.909,3.924,6.383,-0.158,0.060,0.566
5.930,3.931,6.373,-0.148,0.051,0.568
5.935,3.953,6.373,-0.141,0.039,0.570
5.935,3.953,6.373,-0.141,0.033,0.569
5.942,3.943,6.393,-0.140,0.028,0.569
5.945,3.924,6.385,-0.140,0.021,0.570
5.933,3.915,6.395,-0.143,0.017,0.570
5.940,3.898,6.412,-0.147,0.013,0.569
5.954,3.879,6.388,-0.155,0.007,0.567
5.959,3.869,6.400,-0.163,0.006,0.564
5.974,3.871,6.400,-0.171,0.004,0.560
5.993,3.871,6.431,-0.182,0.005,0.555
5.990,3.871,6.440,-0.191,0.006,0.550
5.990,3.852,6.445,-0.197,0.006,0.546
5.964,3.812,6.448,-0.204,0.005,0.542
5.947,3.768,6.433,-0.207,0.003,0.539
5.921,3.713,6.436,-0.208,0.001,0.538
5.914,3.654,6.472,-0.207,-0.005,0.538
5.921,3.603,6.493,-0.203,-0.009,0.539
5.933,3.567,6.498,-0.201,-0.015,0.540
5.945,3.546,6.507,-0.193,-0.020,0.541
5.957,3.510,6.531,-0.184,-0.026,0.543
5.974,3.491,6.553,-0.176,-0.031,0.545

