aX,aY,aZ,gX,gY,gZ
3.321,4.669,-10.029,-0.005,0.205,0.051
3.268,4.676,-9.914,0.007,0.206,0.059
3.218,4.623,-9.792,0.022,0.205,0.068
3.196,4.530,-9.725,0.033,0.204,0.076
3.182,4.446,-9.658,0.047,0.208,0.086
3.165,4.389,-9.608,0.062,0.214,0.097
3.124,4.357,-9.536,0.084,0.227,0.114
3.084,4.324,-9.467,0.101,0.236,0.126
3.045,4.305,-9.397,0.119,0.244,0.139
3.010,4.295,-9.311,0.137,0.248,0.156
3.002,4.310,-9.242,0.146,0.248,0.168
3.010,4.319,-9.158,0.151,0.245,0.180
3.038,4.314,-9.088,0.149,0.245,0.196
3.057,4.293,-9.031,0.143,0.245,0.207
3.079,4.276,-8.950,0.127,0.249,0.218
3.108,4.247,-8.885,0.111,0.251,0.225
3.132,4.214,-8.806,0.092,0.255,0.232
3.179,4.161,-8.744,0.064,0.262,0.237
3.208,4.106,-8.705,0.043,0.269,0.240
3.247,4.013,-8.689,0.021,0.277,0.243
3.273,3.926,-8.648,0.002,0.287,0.244
3.280,3.819,-8.619,-0.023,0.302,0.246
3.287,3.742,-8.566,-0.040,0.310,0.248
3.285,3.666,-8.468,-0.059,0.318,0.249
3.292,3.618,-8.411,-0.072,0.318,0.248
3.280,3.584,-8.368,-0.084,0.315,0.245
3.299,3.551,-8.341,-0.100,0.304,0.236
3.299,3.524,-8.322,-0.108,0.295,0.228
3.314,3.496,-8.313,-0.116,0.284,0.217
3.345,3.457,-8.296,-0.125,0.270,0.201
3.385,3.431,-8.296,-0.132,0.260,0.188
3.457,3.426,-8.289,-0.139,0.251,0.174
3.522,3.421,-8.246,-0.145,0.242,0.154
3.570,3.414,-8.231,-0.149,0.235,0.140
3.603,3.395,-8.229,-0.152,0.226,0.123
3.646,3.347,-8.236,-0.154,0.215,0.101
3.680,3.302,-8.234,-0.151,0.207,0.086
3.711,3.273,-8.241,-0.147,0.197,0.072
3.752,3.242,-8.250,-0.138,0.184,0.055
3.776,3.230,-8.238,-0.129,0.174,0.045
3.812,3.247,-8.215,-0.119,0.161,0.036
3.867,3.287,-8.212,-0.104,0.143,0.027
3.910,3.321,-8.200,-0.095,0.126,0.022
3.938,3.342,-8.191,-0.085,0.109,0.017
3.986,3.369,-8.174,-0.074,0.087,0.011
4.015,3.397,-8.171,-0.066,0.071,0.008
4.075,3.443,-8.179,-0.057,0.050,0.003
4.130,3.469,-8.181,-0.052,0.036,-0.001
4.164,3.491,-8.195,-0.050,0.023,-0.004
4.204,3.534,-8.222,-0.048,0.007,-0.010
4.235,3.560,-8.241,-0.048,-0.004,-0.015
4.245,3.589,-8.272,-0.048,-0.014,-0.018
4.271,3.620,-8.305,-0.049,-0.027,-0.023
4.276,3.651,-8.310,-0.052,-0.035,-0.027
4.288,3.685,-8.337,-0.055,-0.044,-0.029
4.302,3.711,-8.384,-0.060,-0.055,-0.032
4.274,3.749,-8.416,-0.063,-0.062,-0.034
4.247,3.778,-8.461,-0.067,-0.075,-0.037
4.240,3.826,-8.509,-0.070,-0.086,-0.038
4.238,3.876,-8.543,-0.073,-0.096,-0.039
4.228,3.903,-8.614,-0.077,-0.113,-0.040
4.226,3.929,-8.636,-0.079,-0.125,-0.041
4.240,3.950,-8.689,-0.083,-0.137,-0.042
4.245,3.974,-8.724,-0.085,-0.145,-0.042
4.257,4.001,-8.777,-0.088,-0.152,-0.043
4.231,4.013,-8.844,-0.090,-0.160,-0.043
4.238,4.015,-8.892,-0.090,-0.165,-0.043
4.228,4.010,-8.911,-0.090,-0.170,-0.044
4.231,4.008,-8.997,-0.087,-0.175,-0.043
4.216,3.984,-9.043,-0.083,-0.176,-0.041
4.195,3.965,-9.110,-0.074,-0.177,-0.039
4.183,3.948,-9.167,-0.065,-0.177,-0.037
4.147,3.936,-9.234,-0.055,-0.177,-0.036
4.116,3.938,-9.333,-0.039,-0.175,-0.034
4.092,3.929,-9.421,-0.024,-0.172,-0.033
4.080,3.922,-9.498,-0.009,-0.168,-0.033
4.080,3.907,-9.550,0.015,-0.162,-0.033
4.061,3.898,-9.598,0.035,-0.157,-0.032
4.068,3.900,-9.613,0.064,-0.146,-0.031
4.082,3.910,-9.651,0.084,-0.138,-0.031
4.120,3.917,-9.675,0.104,-0.127,-0.030
4.152,3.922,-9.706,0.130,-0.107,-0.029
4.173,3.926,-9.701,0.148,-0.088,-0.027
4.168,3.950,-9.687,0.163,-0.068,-0.025
4.168,4.094,-9.629,0.193,0.035,-0.016
4.154,4.137,-9.598,0.189,0.058,-0.013
4.144,4.202,-9.565,0.180,0.087,-0.009
4.156,4.221,-9.503,0.173,0.106,-0.006
4.144,4.223,-9.495,0.162,0.126,-0.003
4.159,4.209,-9.455,0.144,0.151,0.002
4.140,4.209,-9.404,0.128,0.169,0.005
4.135,4.202,-9.376,0.112,0.185,0.009
4.108,4.202,-9.306,0.093,0.202,0.013
4.077,4.199,-9.282,0.081,0.214,0.016
4.070,4.175,-9.242,0.068,0.225,0.020
4.068,4.142,-9.184,0.058,0.239,0.026
4.061,4.113,-9.141,0.053,0.250,0.030
4.044,4.092,-9.105,0.049,0.261,0.036
4.003,4.049,-9.029,0.052,0.277,0.046
3.974,4.015,-8.957,0.057,0.285,0.054
3.962,4.008,-8.906,0.057,0.292,0.062
3.967,3.994,-8.823,0.060,0.305,0.074
3.991,3.982,-8.736,0.064,0.317,0.084
4.053,3.967,-8.672,0.069,0.323,0.093
4.108,3.938,-8.636,0.074,0.325,0.102
4.123,3.915,-8.626,0.078,0.325,0.107
4.092,3.900,-8.595,0.085,0.326,0.113
4.003,3.862,-8.468,0.106,0.332,0.130
3.982,3.833,-8.389,0.109,0.322,0.138
3.962,3.850,-8.389,0.104,0.307,0.144
4.015,3.857,-8.380,0.102,0.296,0.151
4.070,3.843,-8.339,0.097,0.293,0.152
4.089,3.797,-8.322,0.094,0.286,0.153
4.116,3.740,-8.270,0.082,0.283,0.149
4.080,3.764,-8.231,0.065,0.285,0.143
4.123,3.675,-8.200,0.061,0.280,0.141
4.094,3.632,-8.191,0.035,0.253,0.127
4.053,3.630,-8.174,0.011,0.235,0.117
4.070,3.601,-8.191,-0.005,0.211,0.109
4.068,3.584,-8.171,-0.024,0.195,0.099
4.070,3.546,-8.179,-0.026,0.185,0.096
4.056,3.536,-8.150,-0.032,0.183,0.092
4.041,3.524,-8.126,-0.038,0.172,0.088
4.044,3.515,-8.119,-0.047,0.161,0.083
4.032,3.503,-8.109,-0.057,0.144,0.079
4.029,3.481,-8.102,-0.074,0.118,0.073
4.020,3.467,-8.109,-0.080,0.103,0.071
4.022,3.438,-8.112,-0.082,0.088,0.070
4.025,3.407,-8.126,-0.081,0.074,0.070
4.015,3.378,-8.128,-0.081,0.064,0.069
4.022,3.321,-8.131,-0.078,0.052,0.070
4.010,3.302,-8.143,-0.076,0.034,0.069
4.049,3.266,-8.152,-0.074,0.018,0.070
4.034,3.244,-8.167,-0.076,0.002,0.068
4.073,3.211,-8.188,-0.078,-0.017,0.067
4.049,3.227,-8.210,-0.077,-0.025,0.064
4.070,3.182,-8.188,-0.061,-0.033,0.066
4.087,3.168,-8.234,-0.060,-0.056,0.060
4.094,3.179,-8.270,-0.061,-0.065,0.056
4.125,3.160,-8.329,-0.063,-0.078,0.049
4.149,3.165,-8.341,-0.066,-0.084,0.040
4.130,3.156,-8.396,-0.068,-0.094,0.033
4.123,3.144,-8.425,-0.060,-0.104,0.029
4.123,3.165,-8.430,-0.061,-0.109,0.022
4.111,3.189,-8.487,-0.062,-0.118,0.017
4.128,3.218,-8.540,-0.065,-0.125,0.011
4.135,3.227,-8.593,-0.065,-0.129,0.007
4.149,3.227,-8.686,-0.070,-0.144,-0.001
4.108,3.237,-8.748,-0.071,-0.151,-0.006
4.106,3.254,-8.789,-0.075,-0.160,-0.013
4.104,3.266,-8.868,-0.080,-0.175,-0.020
4.147,3.266,-8.945,-0.087,-0.191,-0.028
4.223,3.297,-9.120,-0.082,-0.199,-0.033
4.187,3.302,-9.041,-0.074,-0.180,-0.037
4.199,3.333,-9.177,-0.075,-0.189,-0.042
4.238,3.333,-9.242,-0.077,-0.193,-0.050
4.283,3.366,-9.345,-0.085,-0.197,-0.060
4.300,3.378,-9.407,-0.087,-0.203,-0.069
4.336,3.438,-9.481,-0.086,-0.200,-0.080
4.355,3.472,-9.507,-0.076,-0.188,-0.084
4.372,3.517,-9.498,-0.069,-0.170,-0.090
4.405,3.565,-9.567,-0.066,-0.158,-0.097
4.439,3.606,-9.615,-0.066,-0.149,-0.104
4.460,3.651,-9.685,-0.067,-0.134,-0.113
4.487,3.663,-9.685,-0.064,-0.117,-0.119
4.499,3.673,-9.699,-0.061,-0.102,-0.125
4.523,3.701,-9.728,-0.052,-0.083,-0.130
4.530,3.742,-9.752,-0.045,-0.065,-0.130
4.535,3.768,-9.766,-0.037,-0.047,-0.130
4.556,3.816,-9.771,-0.023,-0.019,-0.128
4.554,3.871,-9.747,-0.013,-0.000,-0.125

