aX,aY,aZ,gX,gY,gZ
5.997,1.453,4.223,-0.164,-1.111,2.695
5.897,1.271,4.202,-0.187,-1.101,2.694
5.782,1.053,4.168,-0.203,-1.105,2.690
5.741,0.939,4.164,-0.208,-1.111,2.682
5.650,0.828,4.123,-0.206,-1.116,2.668
5.499,0.651,4.082,-0.191,-1.130,2.649
5.385,0.517,4.010,-0.172,-1.156,2.639
5.243,0.405,3.960,-0.150,-1.177,2.633
5.121,0.275,3.891,-0.119,-1.198,2.631
5.045,0.187,3.836,-0.097,-1.205,2.629
4.975,0.067,3.757,-0.076,-1.217,2.629
4.915,-0.074,3.637,-0.054,-1.232,2.632
4.908,-0.177,3.565,-0.039,-1.237,2.632
4.899,-0.283,3.512,-0.026,-1.233,2.629
4.961,-0.388,3.445,-0.011,-1.218,2.617
4.982,-0.438,3.397,-0.004,-1.204,2.596
5.001,-0.522,3.328,0.005,-1.200,2.567
5.025,-0.646,3.244,0.013,-1.193,2.518
5.095,-0.759,3.201,0.018,-1.197,2.479
5.169,-0.893,3.148,0.030,-1.205,2.445
5.322,-1.068,3.089,0.053,-1.213,2.409
5.471,-1.214,3.041,0.081,-1.213,2.392
5.641,-1.432,3.007,0.123,-1.192,2.372
5.770,-1.599,2.966,0.163,-1.176,2.360
5.875,-1.760,2.976,0.204,-1.148,2.345
5.974,-1.982,2.950,0.264,-1.107,2.323
6.014,-2.157,2.950,0.310,-1.070,2.303
6.041,-2.344,2.959,0.356,-1.025,2.278
6.050,-2.576,3.002,0.413,-0.949,2.232
6.021,-2.737,3.026,0.451,-0.879,2.183
5.935,-2.897,3.026,0.487,-0.809,2.123
5.871,-3.067,3.048,0.534,-0.719,2.029
5.825,-3.201,3.079,0.567,-0.646,1.949
5.789,-3.261,3.124,0.601,-0.578,1.859
5.748,-3.282,3.189,0.648,-0.483,1.738
5.677,-3.290,3.242,0.689,-0.420,1.641
5.610,-3.292,3.273,0.733,-0.364,1.542
5.499,-3.268,3.326,0.793,-0.294,1.407
5.404,-3.261,3.366,0.842,-0.248,1.308
5.248,-3.270,3.397,0.895,-0.212,1.214
5.064,-3.220,3.438,0.965,-0.180,1.097
4.934,-3.151,3.460,1.016,-0.161,1.016
4.843,-3.053,3.512,1.062,-0.143,0.938
4.824,-2.832,3.594,1.113,-0.120,0.831
4.822,-2.636,3.658,1.143,-0.101,0.743
4.822,-2.411,3.740,1.166,-0.080,0.650
4.834,-2.097,3.864,1.187,-0.044,0.523
4.855,-1.848,3.970,1.195,-0.010,0.426
4.963,-1.396,4.108,1.189,0.045,0.298
5.109,-0.989,4.247,1.169,0.088,0.203
5.255,-0.503,4.401,1.139,0.139,0.106
5.406,0.000,4.583,1.096,0.195,0.008
5.598,0.697,4.870,1.017,0.271,-0.125
5.698,1.231,5.090,0.947,0.332,-0.220
5.753,1.753,5.313,0.866,0.391,-0.309
5.775,2.406,5.629,0.746,0.464,-0.409
5.784,2.868,5.880,0.651,0.517,-0.469
5.777,3.299,6.134,0.553,0.567,-0.516
5.753,3.862,6.476,0.426,0.625,-0.556
5.722,4.240,6.744,0.329,0.658,-0.573
5.693,4.575,7.008,0.233,0.686,-0.581
5.665,4.939,7.355,0.111,0.716,-0.577
5.655,5.109,7.614,0.024,0.727,-0.566
5.648,5.229,7.870,-0.057,0.730,-0.548
5.607,5.301,8.179,-0.149,0.723,-0.514
5.567,5.274,8.389,-0.201,0.710,-0.483
5.521,5.200,8.622,-0.237,0.692,-0.447
5.476,5.054,8.880,-0.260,0.661,-0.391
5.442,4.918,9.036,-0.256,0.634,-0.346
5.420,4.774,9.201,-0.235,0.602,-0.299
5.418,4.621,9.380,-0.181,0.554,-0.234
5.456,4.515,9.503,-0.122,0.517,-0.188
5.523,4.441,9.615,-0.051,0.482,-0.144
5.634,4.384,9.713,0.054,0.434,-0.091
5.725,4.384,9.756,0.136,0.397,-0.058
5.823,4.393,9.766,0.218,0.358,-0.028
5.914,4.420,9.749,0.323,0.304,0.008
5.988,4.448,9.687,0.394,0.264,0.033
6.069,4.477,9.634,0.458,0.226,0.058
6.199,4.511,9.538,0.524,0.181,0.092
6.330,4.523,9.481,0.559,0.151,0.117
6.457,4.501,9.392,0.581,0.126,0.139
6.644,4.444,9.268,0.592,0.099,0.164
6.768,4.405,9.194,0.586,0.084,0.178
6.886,4.357,9.127,0.570,0.074,0.188
6.981,4.262,9.009,0.533,0.063,0.198
7.020,4.166,8.921,0.496,0.058,0.203
7.061,4.075,8.808,0.454,0.052,0.204
7.068,3.891,8.643,0.386,0.044,0.207
7.080,3.745,8.511,0.331,0.036,0.207
7.099,3.584,8.384,0.273,0.027,0.205
7.130,3.393,8.258,0.216,0.017,0.202
7.173,3.134,8.095,0.142,0.011,0.197

