aX,aY,aZ,gX,gY,gZ
-4.326,-23.231,9.433,3.593,-0.861,4.170
-4.630,-27.174,8.890,3.370,-1.167,3.341
-5.071,-30.270,7.602,2.983,-1.397,2.307
-5.567,-30.983,5.107,2.524,-1.573,0.983
-4.992,-29.537,3.579,2.218,-1.547,0.103
-3.170,-26.066,2.653,1.880,-1.281,-0.880
-1.437,-22.798,2.823,1.656,-0.990,-1.484
0.555,-19.139,3.414,1.468,-0.701,-1.966
3.285,-13.906,4.681,1.264,-0.366,-2.413
5.198,-10.187,5.823,1.111,-0.179,-2.608
6.895,-7.017,6.922,0.918,-0.049,-2.712
8.830,-3.778,7.963,0.563,0.091,-2.758
9.941,-1.899,8.272,0.259,0.200,-2.727
10.635,-0.242,8.246,-0.039,0.295,-2.622
10.918,1.666,7.887,-0.370,0.394,-2.337
10.829,2.801,7.549,-0.564,0.466,-2.035
10.642,3.689,7.185,-0.738,0.523,-1.702
10.635,4.470,6.740,-0.972,0.553,-1.286
10.183,4.839,6.505,-1.083,0.473,-0.996
9.524,5.188,6.742,-1.083,0.512,-0.549
9.416,5.341,6.919,-1.071,0.678,-0.255
9.409,5.425,6.871,-1.073,0.774,-0.007
9.603,5.341,6.881,-1.067,0.763,0.273
9.711,5.078,7.202,-1.044,0.759,0.426
9.857,4.645,7.408,-1.029,0.733,0.523
10.113,3.922,7.453,-0.994,0.585,0.590
10.252,3.371,7.513,-0.942,0.462,0.606
10.262,2.818,7.527,-0.853,0.345,0.609
10.113,2.028,7.566,-0.677,0.249,0.617
9.948,1.350,7.515,-0.529,0.233,0.618
9.713,0.618,7.288,-0.393,0.204,0.606
9.517,-0.153,6.900,-0.283,0.112,0.573
9.234,-1.147,6.297,-0.167,-0.098,0.511
8.981,-1.817,5.966,-0.076,-0.264,0.468
8.686,-2.622,5.732,0.066,-0.405,0.435
8.523,-3.129,5.624,0.179,-0.427,0.419
8.365,-3.543,5.499,0.284,-0.400,0.405
8.135,-3.989,5.298,0.400,-0.338,0.383
7.970,-4.240,5.143,0.467,-0.292,0.361
7.810,-4.422,5.025,0.514,-0.244,0.333
7.630,-4.566,4.942,0.530,-0.173,0.286
7.508,-4.583,4.903,0.508,-0.123,0.240
7.391,-4.551,4.834,0.460,-0.089,0.188
7.197,-4.465,4.803,0.374,-0.070,0.118
7.065,-4.372,4.817,0.307,-0.066,0.067
6.960,-4.233,4.882,0.249,-0.058,0.024
6.845,-3.962,5.042,0.189,-0.037,-0.021
6.804,-3.713,5.150,0.151,-0.017,-0.046
6.809,-3.450,5.212,0.117,0.002,-0.065
6.869,-3.100,5.277,0.074,0.024,-0.084
6.958,-2.837,5.308,0.040,0.033,-0.097
7.049,-2.591,5.320,0.004,0.037,-0.109
7.204,-2.303,5.365,-0.048,0.032,-0.123
7.326,-2.105,5.382,-0.087,0.019,-0.131
7.511,-1.906,5.418,-0.136,-0.000,-0.137
7.633,-1.776,5.466,-0.167,-0.013,-0.137
7.731,-1.695,5.490,-0.192,-0.025,-0.134
7.858,-1.623,5.516,-0.218,-0.040,-0.123
7.954,-1.571,5.519,-0.231,-0.050,-0.114
8.054,-1.520,5.499,-0.242,-0.062,-0.104
8.183,-1.470,5.519,-0.245,-0.075,-0.094
8.243,-1.415,5.497,-0.236,-0.080,-0.087
8.274,-1.367,5.516,-0.206,-0.078,-0.079
8.250,-1.348,5.540,-0.173,-0.072,-0.072
8.198,-1.331,5.531,-0.139,-0.062,-0.067
8.124,-1.317,5.528,-0.091,-0.055,-0.063
8.052,-1.307,5.511,-0.065,-0.057,-0.063
8.001,-1.293,5.485,-0.054,-0.074,-0.070
7.951,-1.267,5.437,-0.051,-0.107,-0.086
7.932,-1.274,5.442,-0.055,-0.132,-0.102
7.920,-1.279,5.435,-0.057,-0.161,-0.127
7.937,-1.298,5.418,-0.052,-0.171,-0.146
7.951,-1.305,5.392,-0.037,-0.175,-0.163
7.985,-1.312,5.399,-0.008,-0.161,-0.183
7.851,-1.369,5.418,0.177,-0.064,-0.210
7.875,-1.401,5.349,0.217,-0.055,-0.215
7.853,-1.398,5.349,0.234,-0.052,-0.221
7.860,-1.393,5.346,0.238,-0.049,-0.232
7.831,-1.415,5.346,0.237,-0.061,-0.249
7.819,-1.468,5.373,0.240,-0.072,-0.259
7.834,-1.513,5.397,0.247,-0.077,-0.267
7.858,-1.604,5.423,0.269,-0.071,-0.275
7.867,-1.669,5.428,0.295,-0.057,-0.280
7.901,-1.738,5.437,0.324,-0.038,-0.286
7.977,-1.767,5.449,0.357,-0.015,-0.294
8.023,-1.753,5.456,0.373,-0.005,-0.304
7.989,-1.738,5.461,0.390,-0.002,-0.313
7.939,-1.714,5.511,0.403,-0.003,-0.312
7.884,-1.688,5.571,0.413,-0.006,-0.306
7.827,-1.635,5.696,0.419,-0.007,-0.288
7.819,-1.585,5.792,0.418,-0.004,-0.267
7.829,-1.535,5.885,0.409,-0.001,-0.244
7.872,-1.484,5.988,0.391,-0.001,-0.212
7.920,-1.482,6.053,0.372,-0.006,-0.188
7.994,-1.480,6.115,0.351,-0.011,-0.164
8.078,-1.523,6.206,0.323,-0.008,-0.133
8.145,-1.590,6.254,0.302,-0.002,-0.111
8.219,-1.688,6.294,0.282,0.007,-0.091
8.284,-1.839,6.340,0.261,0.022,-0.068
8.334,-1.951,6.364,0.245,0.034,-0.054
8.377,-2.069,6.357,0.228,0.044,-0.044
8.437,-2.207,6.345,0.200,0.052,-0.040
8.487,-2.284,6.311,0.175,0.054,-0.043
8.535,-2.354,6.266,0.141,0.049,-0.053
8.564,-2.373,6.239,0.119,0.044,-0.065
8.583,-2.344,6.199,0.100,0.040,-0.077
8.593,-2.265,6.141,0.078,0.039,-0.092
8.566,-2.167,6.081,0.060,0.041,-0.099
8.533,-2.057,6.033,0.046,0.043,-0.102
8.471,-1.935,6.024,0.033,0.043,-0.097
8.413,-1.827,6.062,0.027,0.040,-0.086
8.377,-1.721,6.065,0.019,0.034,-0.071
8.353,-1.575,6.081,0.001,0.022,-0.047
8.337,-1.468,6.074,-0.015,0.014,-0.028
8.320,-1.360,6.086,-0.030,0.008,-0.008
8.325,-1.223,6.050,-0.057,-0.001,0.015
8.332,-1.142,6.041,-0.081,-0.006,0.030
8.315,-1.101,6.005,-0.105,-0.010,0.041
8.282,-1.082,5.978,-0.138,-0.014,0.051
8.270,-1.094,5.940,-0.163,-0.014,0.055
8.246,-1.118,5.883,-0.199,-0.014,0.054
8.234,-1.149,5.827,-0.229,-0.014,0.048
8.219,-1.164,5.768,-0.258,-0.023,0.037
8.138,-1.202,5.708,-0.280,-0.027,0.027
8.104,-1.228,5.693,-0.282,-0.004,0.023
8.083,-1.269,5.681,-0.282,0.035,0.016
8.042,-1.355,5.605,-0.281,0.064,0.004
8.013,-1.415,5.521,-0.282,0.075,-0.008
7.987,-1.496,5.456,-0.286,0.081,-0.023

