aX,aY,aZ,gX,gY,gZ
0.706,4.808,4.537,0.925,-8.731,4.014
1.231,4.860,4.183,0.714,-8.668,3.952
1.829,4.793,3.709,0.431,-8.460,3.851
2.330,4.669,3.428,0.228,-8.275,3.765
2.792,4.436,3.251,0.042,-8.088,3.675
3.443,3.960,3.050,-0.184,-7.874,3.569
3.984,3.541,2.911,-0.342,-7.733,3.505
4.573,3.115,2.780,-0.488,-7.583,3.444
5.454,2.583,2.689,-0.659,-7.339,3.345
6.091,2.200,2.670,-0.761,-7.115,3.255
6.718,1.803,2.643,-0.846,-6.854,3.151
7.420,1.274,2.660,-0.940,-6.441,2.997
8.004,0.931,2.653,-1.000,-6.100,2.873
8.531,0.649,2.717,-1.044,-5.704,2.732
9.155,0.306,2.787,-1.069,-5.162,2.528
9.550,0.096,2.849,-1.067,-4.748,2.358
9.795,-0.148,2.828,-1.058,-4.349,2.192
10.120,-0.402,2.854,-1.031,-3.831,1.978
10.266,-0.584,2.861,-1.009,-3.457,1.828
10.388,-0.747,2.863,-0.985,-3.095,1.695
10.566,-0.876,2.873,-0.955,-2.629,1.532
10.652,-0.962,2.883,-0.935,-2.307,1.415
10.779,-1.020,2.859,-0.922,-2.003,1.298
11.159,-1.063,2.739,-0.903,-1.594,1.128
11.681,-1.137,2.574,-0.882,-1.266,0.974
12.495,-1.331,2.239,-0.844,-0.928,0.793
14.061,-1.946,1.729,-0.763,-0.471,0.504
15.419,-2.674,1.520,-0.679,-0.153,0.250
16.721,-3.369,1.465,-0.595,0.151,-0.037
18.184,-4.022,1.137,-0.462,0.630,-0.450
18.593,-4.317,0.153,-0.327,1.078,-0.829
19.156,-4.549,-1.642,-0.172,1.605,-1.219
20.159,-5.160,-2.931,0.026,2.987,-1.815
20.305,-5.746,-4.597,0.269,4.019,-2.338
19.180,-5.914,-7.254,0.465,5.287,-3.143
17.691,-5.507,-8.600,0.573,6.506,-3.783
16.197,-5.476,-10.137,0.729,7.804,-4.406
5.753,-9.483,-16.534,0.946,8.731,-7.067
3.227,-9.960,-16.905,0.927,8.731,-7.499
1.101,-9.833,-17.133,0.878,8.731,-7.843
-1.168,-8.679,-16.874,0.727,8.731,-8.161
-2.631,-7.163,-16.056,0.545,8.731,-8.294
-3.658,-5.164,-14.952,0.292,8.731,-8.324
-4.626,-2.574,-13.271,-0.142,8.731,-8.277
-5.693,-1.156,-11.794,-0.518,8.731,-8.213
-7.503,-0.201,-8.806,-1.005,8.731,-8.072
-8.665,0.400,-5.844,-1.325,8.731,-7.936
-9.692,1.123,-2.380,-1.614,8.731,-7.784
-11.365,2.224,2.727,-1.961,8.731,-7.530
-12.191,3.472,7.130,-2.214,8.731,-7.288
-14.348,4.415,12.203,-2.431,8.731,-7.027
-16.539,5.737,18.457,-2.715,8.731,-6.407
-19.431,7.080,25.017,-2.768,8.731,-5.868
-23.274,7.453,30.430,-2.516,8.731,-5.178
-28.091,7.427,34.907,-1.768,7.643,-3.895
-30.188,7.554,35.767,-1.022,5.400,-2.819
-31.417,7.345,34.886,-0.253,3.259,-1.743
-30.588,6.993,31.532,0.678,0.696,-0.431
-28.671,6.857,28.235,1.216,-0.927,0.348
-26.190,6.601,24.541,1.611,-2.329,0.972
-22.297,6.498,19.058,1.829,-3.729,1.463
-19.611,6.246,15.055,1.798,-4.468,1.595
-16.781,5.986,10.913,1.601,-4.940,1.528
-13.534,5.399,6.282,1.098,-5.095,1.187
-11.475,4.676,3.646,0.651,-4.937,0.844
-9.500,3.773,1.688,0.211,-4.591,0.470
-7.163,2.409,0.232,-0.273,-3.930,-0.039
-5.674,1.161,-0.227,-0.504,-3.380,-0.373
-4.211,0.069,-0.448,-0.645,-2.793,-0.660
-2.768,-1.190,-0.263,-0.738,-1.929,-0.960
-2.109,-1.858,0.180,-0.751,-1.261,-1.091
-1.650,-2.200,1.219,-0.715,-0.374,-1.141
-2.344,-0.414,6.309,-0.009,1.425,-0.459
-2.703,0.713,7.491,0.236,1.586,-0.156
-2.959,1.554,8.272,0.376,1.636,0.054
-3.247,2.291,9.019,0.480,1.632,0.244
-3.567,2.854,9.675,0.551,1.576,0.418
-3.965,3.361,10.511,0.609,1.432,0.614
-4.180,3.551,10.946,0.640,1.263,0.730
-4.362,3.620,11.327,0.663,1.069,0.824
-4.305,3.891,11.497,0.673,0.759,0.846
-4.355,3.910,11.559,0.663,0.527,0.811
-4.312,3.934,11.530,0.645,0.278,0.746
-4.108,3.958,11.382,0.597,-0.040,0.608
-3.977,3.871,11.238,0.550,-0.279,0.498
-3.694,3.771,10.918,0.483,-0.490,0.390
-3.311,3.615,10.441,0.360,-0.714,0.239
-3.005,3.419,10.060,0.252,-0.836,0.128
-2.737,3.179,9.687,0.145,-0.920,0.023
-2.497,2.806,9.251,0.027,-0.982,-0.087
-2.327,2.550,8.976,-0.036,-0.995,-0.150
-2.181,2.315,8.753,-0.068,-0.990,-0.197
-2.054,2.049,8.531,-0.062,-0.966,-0.232
-1.958,1.896,8.384,-0.029,-0.940,-0.235
-1.858,1.829,8.224,0.013,-0.900,-0.227
-1.769,1.851,8.073,0.069,-0.822,-0.207
-1.736,1.920,8.006,0.107,-0.751,-0.184
-1.721,2.049,7.922,0.140,-0.672,-0.161
-1.784,2.270,7.894,0.176,-0.563,-0.138
-1.930,2.377,7.942,0.206,-0.491,-0.113
-2.085,2.502,7.975,0.237,-0.426,-0.079
-2.289,2.720,8.054,0.274,-0.347,-0.037
-2.454,2.921,8.119,0.296,-0.298,-0.013
-2.641,3.132,8.171,0.309,-0.260,0.007
-2.842,3.431,8.243,0.316,-0.229,0.021
-2.983,3.675,8.303,0.309,-0.221,0.016
-3.151,3.888,8.339,0.292,-0.221,0.006
-3.359,4.123,8.389,0.249,-0.230,-0.011
-3.539,4.243,8.447,0.202,-0.241,-0.023
-3.725,4.300,8.511,0.153,-0.256,-0.028
-3.950,4.367,8.593,0.100,-0.295,-0.025
-4.080,4.403,8.657,0.073,-0.338,-0.020
-4.164,4.436,8.701,0.058,-0.393,-0.014
-4.264,4.482,8.746,0.054,-0.484,-0.009
-4.288,4.520,8.744,0.053,-0.557,-0.008
-4.276,4.518,8.734,0.044,-0.625,-0.003
-4.190,4.480,8.760,0.019,-0.698,0.017
-4.113,4.405,8.772,-0.005,-0.743,0.038
-4.056,4.295,8.789,-0.029,-0.783,0.067
-3.941,4.164,8.823,-0.050,-0.836,0.115
-3.840,4.063,8.854,-0.054,-0.875,0.153
-3.735,3.912,8.892,-0.043,-0.924,0.208
-3.651,3.778,8.916,-0.025,-0.962,0.254
-3.548,3.651,8.916,-0.001,-0.996,0.310
-3.433,3.522,8.868,0.030,-1.030,0.386
-3.345,3.440,8.796,0.050,-1.046,0.444
-3.220,3.381,8.708,0.065,-1.054,0.498
-2.988,3.321,8.586,0.079,-1.055,0.555
-2.823,3.287,8.533,0.081,-1.043,0.588
-2.698,3.244,8.487,0.076,-1.025,0.613
-2.607,3.189,8.420,0.068,-1.000,0.632
-2.497,3.096,8.329,0.060,-0.962,0.657
-2.411,3.033,8.270,0.056,-0.932,0.673
-2.330,2.950,8.207,0.055,-0.899,0.685
-2.222,2.830,8.147,0.054,-0.849,0.697
-2.128,2.751,8.090,0.053,-0.806,0.698
-2.037,2.677,8.035,0.050,-0.758,0.693
-1.946,2.600,7.989,0.045,-0.687,0.674
-1.903,2.531,7.920,0.039,-0.631,0.654
-1.858,2.478,7.901,0.032,-0.572,0.629
-1.803,2.401,7.930,0.023,-0.492,0.590
-1.760,2.358,7.966,0.019,-0.433,0.559
-1.736,2.325,7.994,0.018,-0.378,0.524
-1.709,2.330,8.023,0.022,-0.316,0.473
-1.662,2.368,8.045,0.027,-0.278,0.432
-1.635,2.397,8.071,0.032,-0.245,0.390
-1.590,2.464,8.102,0.034,-0.208,0.338
-1.547,2.519,8.107,0.030,-0.181,0.304
-1.516,2.567,8.121,0.023,-0.156,0.272
-1.520,2.617,8.138,0.009,-0.125,0.238
-1.504,2.667,8.162,-0.003,-0.103,0.216
-1.487,2.710,8.186,-0.013,-0.086,0.193
-1.484,2.708,8.243,-0.022,-0.067,0.164
-1.477,2.701,8.272,-0.025,-0.058,0.141
-1.496,2.689,8.291,-0.025,-0.049,0.118
-1.544,2.670,8.322,-0.020,-0.042,0.090
-1.563,2.682,8.337,-0.016,-0.036,0.072
-1.587,2.686,8.337,-0.013,-0.030,0.056
-1.604,2.761,8.377,-0.012,-0.022,0.039
-1.590,2.813,8.373,-0.014,-0.020,0.027
-1.585,2.837,8.389,-0.018,-0.021,0.015

